가게이름,판매량,재고,가격,날짜,요일,카테고리,날씨,공휴일,계절
영덕회식당,213,14,12000,2023-03-14 00:00:00,Tuesday,회,더움,0,봄
영덕회식당,183,19,12000,2023-03-15 00:00:00,Wednesday,회,더움,0,봄
영덕회식당,318,26,12000,2023-03-16 00:00:00,Thursday,회,비,0,봄
영덕회식당,144,13,12000,2023-03-17 00:00:00,Friday,회,비,0,봄
영덕회식당,82,7,12000,2023-03-18 00:00:00,Saturday,회,비,1,봄
영덕회식당,123,20,12000,2023-03-19 00:00:00,Sunday,회,흐림,1,봄
영덕회식당,184,28,12000,2023-03-20 00:00:00,Monday,회,비,0,봄
영덕회식당,81,9,12000,2023-03-21 00:00:00,Tuesday,회,맑음,0,봄
영덕회식당,497,25,12000,2023-03-22 00:00:00,Wednesday,회,흐림,0,봄
영덕회식당,69,11,12000,2023-03-23 00:00:00,Thursday,회,더움,0,봄
영덕회식당,71,13,12000,2023-03-24 00:00:00,Friday,회,더움,0,봄
영덕회식당,80,13,12000,2023-03-25 00:00:00,Saturday,회,눈,1,봄
영덕회식당,124,15,12000,2023-03-26 00:00:00,Sunday,회,비,1,봄
영덕회식당,398,22,12000,2023-03-27 00:00:00,Monday,회,눈,0,봄
영덕회식당,62,12,12000,2023-03-28 00:00:00,Tuesday,회,눈,0,봄
영덕회식당,98,10,12000,2023-03-29 00:00:00,Wednesday,회,더움,0,봄
영덕회식당,80,16,12000,2023-03-30 00:00:00,Thursday,회,눈,0,봄
영덕회식당,50,4,12000,2023-03-31 00:00:00,Friday,회,비,0,봄
영덕회식당,251,13,12000,2023-04-01 00:00:00,Saturday,회,흐림,1,봄
영덕회식당,268,26,12000,2023-04-02 00:00:00,Sunday,회,더움,1,봄
영덕회식당,202,12,12000,2023-04-03 00:00:00,Monday,회,맑음,0,봄
영덕회식당,135,27,12000,2023-04-04 00:00:00,Tuesday,회,비,0,봄
영덕회식당,169,9,12000,2023-04-05 00:00:00,Wednesday,회,흐림,0,봄
영덕회식당,64,12,12000,2023-04-06 00:00:00,Thursday,회,흐림,0,봄
영덕회식당,79,10,12000,2023-04-07 00:00:00,Friday,회,맑음,0,봄
영덕회식당,9,1,12000,2023-04-08 00:00:00,Saturday,회,더움,1,봄
영덕회식당,124,20,12000,2023-04-09 00:00:00,Sunday,회,더움,1,봄
영덕회식당,208,29,12000,2023-04-10 00:00:00,Monday,회,맑음,0,봄
영덕회식당,23,3,12000,2023-04-11 00:00:00,Tuesday,회,비,0,봄
영덕회식당,150,16,12000,2023-04-12 00:00:00,Wednesday,회,맑음,0,봄
영덕회식당,506,29,12000,2023-04-13 00:00:00,Thursday,회,비,0,봄
영덕회식당,75,8,12000,2023-04-14 00:00:00,Friday,회,흐림,0,봄
영덕회식당,28,5,12000,2023-04-15 00:00:00,Saturday,회,더움,1,봄
영덕회식당,11,2,12000,2023-04-16 00:00:00,Sunday,회,맑음,1,봄
영덕회식당,49,5,12000,2023-04-17 00:00:00,Monday,회,비,0,봄
영덕회식당,6,1,12000,2023-04-18 00:00:00,Tuesday,회,맑음,0,봄
영덕회식당,30,6,12000,2023-04-19 00:00:00,Wednesday,회,비,0,봄
영덕회식당,119,18,12000,2023-04-20 00:00:00,Thursday,회,흐림,0,봄
영덕회식당,84,9,12000,2023-04-21 00:00:00,Friday,회,흐림,0,봄
영덕회식당,132,15,12000,2023-04-22 00:00:00,Saturday,회,눈,1,봄
영덕회식당,74,9,12000,2023-04-23 00:00:00,Sunday,회,흐림,1,봄
영덕회식당,491,30,12000,2023-04-24 00:00:00,Monday,회,더움,0,봄
영덕회식당,503,27,12000,2023-04-25 00:00:00,Tuesday,회,맑음,0,봄
영덕회식당,489,29,12000,2023-04-26 00:00:00,Wednesday,회,더움,0,봄
영덕회식당,124,22,12000,2023-04-27 00:00:00,Thursday,회,맑음,0,봄
영덕회식당,224,27,12000,2023-04-28 00:00:00,Friday,회,맑음,0,봄
영덕회식당,176,28,12000,2023-04-29 00:00:00,Saturday,회,맑음,1,봄
영덕회식당,105,11,12000,2023-04-30 00:00:00,Sunday,회,비,1,봄
영덕회식당,285,28,12000,2023-05-01 00:00:00,Monday,회,눈,0,봄
영덕회식당,25,4,12000,2023-05-02 00:00:00,Tuesday,회,비,0,봄
영덕회식당,147,23,12000,2023-05-03 00:00:00,Wednesday,회,흐림,0,봄
영덕회식당,137,25,12000,2023-05-04 00:00:00,Thursday,회,더움,0,봄
영덕회식당,20,2,12000,2023-05-05 00:00:00,Friday,회,더움,0,봄
영덕회식당,164,21,12000,2023-05-06 00:00:00,Saturday,회,더움,1,봄
영덕회식당,400,22,12000,2023-05-07 00:00:00,Sunday,회,더움,1,봄
영덕회식당,112,15,12000,2023-05-08 00:00:00,Monday,회,비,0,봄
영덕회식당,209,26,12000,2023-05-09 00:00:00,Tuesday,회,더움,0,봄
영덕회식당,226,30,12000,2023-05-10 00:00:00,Wednesday,회,더움,0,봄
영덕회식당,95,17,12000,2023-05-11 00:00:00,Thursday,회,맑음,0,봄
영덕회식당,56,6,12000,2023-05-12 00:00:00,Friday,회,더움,0,봄
영덕회식당,345,23,12000,2023-05-13 00:00:00,Saturday,회,눈,1,봄
영덕회식당,114,16,12000,2023-05-14 00:00:00,Sunday,회,눈,1,봄
영덕회식당,215,14,12000,2023-05-15 00:00:00,Monday,회,흐림,0,봄
영덕회식당,158,26,12000,2023-05-16 00:00:00,Tuesday,회,비,0,봄
영덕회식당,56,11,12000,2023-05-17 00:00:00,Wednesday,회,더움,0,봄
영덕회식당,33,2,12000,2023-05-18 00:00:00,Thursday,회,더움,0,봄
영덕회식당,28,3,12000,2023-05-19 00:00:00,Friday,회,더움,0,봄
영덕회식당,45,9,12000,2023-05-20 00:00:00,Saturday,회,더움,1,봄
영덕회식당,296,21,12000,2023-05-21 00:00:00,Sunday,회,비,1,봄
영덕회식당,102,20,12000,2023-05-22 00:00:00,Monday,회,눈,0,봄
영덕회식당,36,2,12000,2023-05-23 00:00:00,Tuesday,회,눈,0,봄
영덕회식당,61,6,12000,2023-05-24 00:00:00,Wednesday,회,더움,0,봄
영덕회식당,384,27,12000,2023-05-25 00:00:00,Thursday,회,맑음,0,봄
영덕회식당,5,1,12000,2023-05-26 00:00:00,Friday,회,흐림,0,봄
영덕회식당,48,8,12000,2023-05-27 00:00:00,Saturday,회,맑음,1,봄
영덕회식당,229,20,12000,2023-05-28 00:00:00,Sunday,회,비,1,봄
영덕회식당,230,30,12000,2023-05-29 00:00:00,Monday,회,눈,0,봄
영덕회식당,5,1,12000,2023-05-30 00:00:00,Tuesday,회,맑음,0,봄
영덕회식당,199,22,12000,2023-05-31 00:00:00,Wednesday,회,눈,0,봄
영덕회식당,15,3,12000,2023-06-01 00:00:00,Thursday,회,더움,0,여름
영덕회식당,461,30,12000,2023-06-02 00:00:00,Friday,회,흐림,0,여름
영덕회식당,399,29,12000,2023-06-03 00:00:00,Saturday,회,더움,1,여름
영덕회식당,132,19,12000,2023-06-04 00:00:00,Sunday,회,맑음,1,여름
영덕회식당,9,1,12000,2023-06-05 00:00:00,Monday,회,맑음,0,여름
영덕회식당,378,28,12000,2023-06-06 00:00:00,Tuesday,회,맑음,0,여름
영덕회식당,183,24,12000,2023-06-07 00:00:00,Wednesday,회,흐림,0,여름
영덕회식당,104,20,12000,2023-06-08 00:00:00,Thursday,회,비,0,여름
영덕회식당,15,3,12000,2023-06-09 00:00:00,Friday,회,눈,0,여름
영덕회식당,128,23,12000,2023-06-10 00:00:00,Saturday,회,비,1,여름
영덕회식당,84,15,12000,2023-06-11 00:00:00,Sunday,회,흐림,1,여름
영덕회식당,6,1,12000,2023-06-12 00:00:00,Monday,회,흐림,0,여름
영덕회식당,119,22,12000,2023-06-13 00:00:00,Tuesday,회,더움,0,여름
영덕회식당,103,14,12000,2023-06-14 00:00:00,Wednesday,회,눈,0,여름
영덕회식당,39,7,12000,2023-06-15 00:00:00,Thursday,회,비,0,여름
영덕회식당,37,4,12000,2023-06-16 00:00:00,Friday,회,눈,0,여름
영덕회식당,128,17,12000,2023-06-17 00:00:00,Saturday,회,흐림,1,여름
영덕회식당,6,1,12000,2023-06-18 00:00:00,Sunday,회,흐림,1,여름
영덕회식당,104,15,12000,2023-06-19 00:00:00,Monday,회,맑음,0,여름
영덕회식당,212,12,12000,2023-06-20 00:00:00,Tuesday,회,맑음,0,여름
영덕회식당,117,13,12000,2023-06-21 00:00:00,Wednesday,회,비,0,여름
영덕회식당,106,21,12000,2023-06-22 00:00:00,Thursday,회,비,0,여름
영덕회식당,50,8,12000,2023-06-23 00:00:00,Friday,회,더움,0,여름
영덕회식당,5,1,12000,2023-06-24 00:00:00,Saturday,회,흐림,1,여름
영덕회식당,69,9,12000,2023-06-25 00:00:00,Sunday,회,맑음,1,여름
영덕회식당,172,29,12000,2023-06-26 00:00:00,Monday,회,더움,0,여름
영덕회식당,127,23,12000,2023-06-27 00:00:00,Tuesday,회,맑음,0,여름
영덕회식당,34,3,12000,2023-06-28 00:00:00,Wednesday,회,눈,0,여름
영덕회식당,166,17,12000,2023-06-29 00:00:00,Thursday,회,더움,0,여름
영덕회식당,144,22,12000,2023-06-30 00:00:00,Friday,회,흐림,0,여름
영덕회식당,253,25,12000,2023-07-01 00:00:00,Saturday,회,흐림,1,여름
영덕회식당,39,6,12000,2023-07-02 00:00:00,Sunday,회,눈,1,여름
영덕회식당,130,17,12000,2023-07-03 00:00:00,Monday,회,더움,0,여름
영덕회식당,240,30,12000,2023-07-04 00:00:00,Tuesday,회,눈,0,여름
영덕회식당,110,18,12000,2023-07-05 00:00:00,Wednesday,회,더움,0,여름
영덕회식당,411,30,12000,2023-07-06 00:00:00,Thursday,회,더움,0,여름
영덕회식당,12,1,12000,2023-07-07 00:00:00,Friday,회,눈,0,여름
영덕회식당,28,4,12000,2023-07-08 00:00:00,Saturday,회,비,1,여름
영덕회식당,31,6,12000,2023-07-09 00:00:00,Sunday,회,흐림,1,여름
영덕회식당,146,24,12000,2023-07-10 00:00:00,Monday,회,맑음,0,여름
영덕회식당,34,2,12000,2023-07-11 00:00:00,Tuesday,회,더움,0,여름
영덕회식당,9,1,12000,2023-07-12 00:00:00,Wednesday,회,더움,0,여름
영덕회식당,285,18,12000,2023-07-13 00:00:00,Thursday,회,눈,0,여름
영덕회식당,99,17,12000,2023-07-14 00:00:00,Friday,회,눈,0,여름
영덕회식당,169,13,12000,2023-07-15 00:00:00,Saturday,회,더움,1,여름
영덕회식당,12,2,12000,2023-07-16 00:00:00,Sunday,회,비,1,여름
영덕회식당,71,10,12000,2023-07-17 00:00:00,Monday,회,더움,0,여름
영덕회식당,65,9,12000,2023-07-18 00:00:00,Tuesday,회,눈,0,여름
영덕회식당,235,22,12000,2023-07-19 00:00:00,Wednesday,회,더움,0,여름
영덕회식당,32,6,12000,2023-07-20 00:00:00,Thursday,회,더움,0,여름
영덕회식당,135,25,12000,2023-07-21 00:00:00,Friday,회,맑음,0,여름
영덕회식당,109,10,12000,2023-07-22 00:00:00,Saturday,회,흐림,1,여름
영덕회식당,6,1,12000,2023-07-23 00:00:00,Sunday,회,흐림,1,여름
영덕회식당,20,4,12000,2023-07-24 00:00:00,Monday,회,눈,0,여름
영덕회식당,92,8,12000,2023-07-25 00:00:00,Tuesday,회,흐림,0,여름
영덕회식당,257,16,12000,2023-07-26 00:00:00,Wednesday,회,흐림,0,여름
영덕회식당,110,21,12000,2023-07-27 00:00:00,Thursday,회,흐림,0,여름
영덕회식당,145,19,12000,2023-07-28 00:00:00,Friday,회,흐림,0,여름
영덕회식당,155,27,12000,2023-07-29 00:00:00,Saturday,회,눈,1,여름
영덕회식당,50,6,12000,2023-07-30 00:00:00,Sunday,회,더움,1,여름
영덕회식당,125,23,12000,2023-07-31 00:00:00,Monday,회,비,0,여름
영덕회식당,99,14,12000,2023-08-01 00:00:00,Tuesday,회,눈,0,여름
영덕회식당,140,22,12000,2023-08-02 00:00:00,Wednesday,회,비,0,여름
영덕회식당,176,22,12000,2023-08-03 00:00:00,Thursday,회,더움,0,여름
영덕회식당,190,12,12000,2023-08-04 00:00:00,Friday,회,흐림,0,여름
영덕회식당,165,29,12000,2023-08-05 00:00:00,Saturday,회,비,1,여름
영덕회식당,225,14,12000,2023-08-06 00:00:00,Sunday,회,흐림,1,여름
영덕회식당,85,9,12000,2023-08-07 00:00:00,Monday,회,흐림,0,여름
영덕회식당,59,11,12000,2023-08-08 00:00:00,Tuesday,회,흐림,0,여름
영덕회식당,158,8,12000,2023-08-09 00:00:00,Wednesday,회,맑음,0,여름
영덕회식당,195,30,12000,2023-08-10 00:00:00,Thursday,회,눈,0,여름
영덕회식당,19,1,12000,2023-08-11 00:00:00,Friday,회,흐림,0,여름
영덕회식당,287,28,12000,2023-08-12 00:00:00,Saturday,회,흐림,1,여름
영덕회식당,137,10,12000,2023-08-13 00:00:00,Sunday,회,흐림,1,여름
영덕회식당,291,27,12000,2023-08-14 00:00:00,Monday,회,흐림,0,여름
영덕회식당,69,12,12000,2023-08-15 00:00:00,Tuesday,회,흐림,0,여름
영덕회식당,181,29,12000,2023-08-16 00:00:00,Wednesday,회,비,0,여름
영덕회식당,136,9,12000,2023-08-17 00:00:00,Thursday,회,흐림,0,여름
영덕회식당,46,9,12000,2023-08-18 00:00:00,Friday,회,흐림,0,여름
영덕회식당,173,21,12000,2023-08-19 00:00:00,Saturday,회,맑음,1,여름
영덕회식당,507,30,12000,2023-08-20 00:00:00,Sunday,회,눈,1,여름
영덕회식당,166,22,12000,2023-08-21 00:00:00,Monday,회,흐림,0,여름
영덕회식당,75,8,12000,2023-08-22 00:00:00,Tuesday,회,비,0,여름
영덕회식당,46,4,12000,2023-08-23 00:00:00,Wednesday,회,더움,0,여름
영덕회식당,51,7,12000,2023-08-24 00:00:00,Thursday,회,흐림,0,여름
영덕회식당,154,16,12000,2023-08-25 00:00:00,Friday,회,눈,0,여름
영덕회식당,82,8,12000,2023-08-26 00:00:00,Saturday,회,흐림,1,여름
영덕회식당,127,22,12000,2023-08-27 00:00:00,Sunday,회,비,1,여름
영덕회식당,128,22,12000,2023-08-28 00:00:00,Monday,회,더움,0,여름
영덕회식당,141,24,12000,2023-08-29 00:00:00,Tuesday,회,맑음,0,여름
영덕회식당,98,8,12000,2023-08-30 00:00:00,Wednesday,회,흐림,0,여름
영덕회식당,282,29,12000,2023-08-31 00:00:00,Thursday,회,흐림,0,여름
영덕회식당,297,26,12000,2023-09-01 00:00:00,Friday,회,흐림,0,가을
영덕회식당,205,13,12000,2023-09-02 00:00:00,Saturday,회,비,1,가을
영덕회식당,84,16,12000,2023-09-03 00:00:00,Sunday,회,비,1,가을
영덕회식당,79,13,12000,2023-09-04 00:00:00,Monday,회,흐림,0,가을
영덕회식당,128,22,12000,2023-09-05 00:00:00,Tuesday,회,흐림,0,가을
영덕회식당,45,9,12000,2023-09-06 00:00:00,Wednesday,회,맑음,0,가을
영덕회식당,49,5,12000,2023-09-07 00:00:00,Thursday,회,비,0,가을
영덕회식당,101,18,12000,2023-09-08 00:00:00,Friday,회,더움,0,가을
영덕회식당,182,16,12000,2023-09-09 00:00:00,Saturday,회,맑음,1,가을
영덕회식당,144,25,12000,2023-09-10 00:00:00,Sunday,회,눈,1,가을
영덕회식당,67,4,12000,2023-09-11 00:00:00,Monday,회,더움,0,가을
영덕회식당,72,13,12000,2023-09-12 00:00:00,Tuesday,회,맑음,0,가을
영덕회식당,95,19,12000,2023-09-13 00:00:00,Wednesday,회,눈,0,가을
영덕회식당,99,16,12000,2023-09-14 00:00:00,Thursday,회,눈,0,가을
영덕회식당,350,20,12000,2023-09-15 00:00:00,Friday,회,흐림,0,가을
영덕회식당,244,29,12000,2023-09-16 00:00:00,Saturday,회,눈,1,가을
영덕회식당,129,21,12000,2023-09-17 00:00:00,Sunday,회,흐림,1,가을
영덕회식당,170,22,12000,2023-09-18 00:00:00,Monday,회,비,0,가을
영덕회식당,134,26,12000,2023-09-19 00:00:00,Tuesday,회,눈,0,가을
영덕회식당,419,29,12000,2023-09-20 00:00:00,Wednesday,회,맑음,0,가을
영덕회식당,410,29,12000,2023-09-21 00:00:00,Thursday,회,더움,0,가을
영덕회식당,37,7,12000,2023-09-22 00:00:00,Friday,회,눈,0,가을
영덕회식당,155,17,12000,2023-09-23 00:00:00,Saturday,회,눈,1,가을
영덕회식당,28,3,12000,2023-09-24 00:00:00,Sunday,회,눈,1,가을
영덕회식당,15,3,12000,2023-09-25 00:00:00,Monday,회,눈,0,가을
영덕회식당,117,8,12000,2023-09-26 00:00:00,Tuesday,회,비,0,가을
영덕회식당,178,24,12000,2023-09-27 00:00:00,Wednesday,회,눈,0,가을
영덕회식당,149,29,12000,2023-09-28 00:00:00,Thursday,회,비,0,가을
영덕회식당,201,28,12000,2023-09-29 00:00:00,Friday,회,맑음,0,가을
영덕회식당,165,23,12000,2023-09-30 00:00:00,Saturday,회,맑음,1,가을
영덕회식당,87,9,12000,2023-10-01 00:00:00,Sunday,회,맑음,1,가을
영덕회식당,301,28,12000,2023-10-02 00:00:00,Monday,회,맑음,0,가을
영덕회식당,137,18,12000,2023-10-03 00:00:00,Tuesday,회,맑음,0,가을
영덕회식당,283,28,12000,2023-10-04 00:00:00,Wednesday,회,맑음,0,가을
영덕회식당,36,2,12000,2023-10-05 00:00:00,Thursday,회,맑음,0,가을
영덕회식당,303,22,12000,2023-10-06 00:00:00,Friday,회,더움,0,가을
영덕회식당,316,21,12000,2023-10-07 00:00:00,Saturday,회,비,1,가을
영덕회식당,85,11,12000,2023-10-08 00:00:00,Sunday,회,더움,1,가을
영덕회식당,161,16,12000,2023-10-09 00:00:00,Monday,회,맑음,0,가을
영덕회식당,111,12,12000,2023-10-10 00:00:00,Tuesday,회,비,0,가을
영덕회식당,167,14,12000,2023-10-11 00:00:00,Wednesday,회,더움,0,가을
영덕회식당,165,27,12000,2023-10-12 00:00:00,Thursday,회,맑음,0,가을
영덕회식당,117,23,12000,2023-10-13 00:00:00,Friday,회,비,0,가을
영덕회식당,13,2,12000,2023-10-14 00:00:00,Saturday,회,비,1,가을
영덕회식당,96,18,12000,2023-10-15 00:00:00,Sunday,회,더움,1,가을
영덕회식당,205,23,12000,2023-10-16 00:00:00,Monday,회,흐림,0,가을
영덕회식당,170,25,12000,2023-10-17 00:00:00,Tuesday,회,비,0,가을
영덕회식당,59,11,12000,2023-10-18 00:00:00,Wednesday,회,맑음,0,가을
영덕회식당,209,20,12000,2023-10-19 00:00:00,Thursday,회,더움,0,가을
영덕회식당,74,11,12000,2023-10-20 00:00:00,Friday,회,더움,0,가을
영덕회식당,266,20,12000,2023-10-21 00:00:00,Saturday,회,눈,1,가을
영덕회식당,102,12,12000,2023-10-22 00:00:00,Sunday,회,흐림,1,가을
영덕회식당,459,29,12000,2023-10-23 00:00:00,Monday,회,비,0,가을
영덕회식당,196,20,12000,2023-10-24 00:00:00,Tuesday,회,비,0,가을
영덕회식당,22,4,12000,2023-10-25 00:00:00,Wednesday,회,비,0,가을
영덕회식당,41,6,12000,2023-10-26 00:00:00,Thursday,회,눈,0,가을
영덕회식당,195,30,12000,2023-10-27 00:00:00,Friday,회,맑음,0,가을
영덕회식당,217,21,12000,2023-10-28 00:00:00,Saturday,회,흐림,1,가을
영덕회식당,17,1,12000,2023-10-29 00:00:00,Sunday,회,맑음,1,가을
영덕회식당,85,14,12000,2023-10-30 00:00:00,Monday,회,비,0,가을
영덕회식당,61,5,12000,2023-10-31 00:00:00,Tuesday,회,흐림,0,가을
영덕회식당,96,14,12000,2023-11-01 00:00:00,Wednesday,회,비,0,가을
영덕회식당,116,20,12000,2023-11-02 00:00:00,Thursday,회,비,0,가을
영덕회식당,155,22,12000,2023-11-03 00:00:00,Friday,회,맑음,0,가을
영덕회식당,135,24,12000,2023-11-04 00:00:00,Saturday,회,비,1,가을
영덕회식당,201,13,12000,2023-11-05 00:00:00,Sunday,회,눈,1,가을
영덕회식당,82,11,12000,2023-11-06 00:00:00,Monday,회,더움,0,가을
영덕회식당,148,20,12000,2023-11-07 00:00:00,Tuesday,회,눈,0,가을
영덕회식당,132,10,12000,2023-11-08 00:00:00,Wednesday,회,눈,0,가을
영덕회식당,139,17,12000,2023-11-09 00:00:00,Thursday,회,맑음,0,가을
영덕회식당,100,19,12000,2023-11-10 00:00:00,Friday,회,더움,0,가을
영덕회식당,120,19,12000,2023-11-11 00:00:00,Saturday,회,더움,1,가을
영덕회식당,126,10,12000,2023-11-12 00:00:00,Sunday,회,비,1,가을
영덕회식당,193,21,12000,2023-11-13 00:00:00,Monday,회,더움,0,가을
영덕회식당,11,2,12000,2023-11-14 00:00:00,Tuesday,회,눈,0,가을
영덕회식당,62,11,12000,2023-11-15 00:00:00,Wednesday,회,흐림,0,가을
영덕회식당,116,23,12000,2023-11-16 00:00:00,Thursday,회,더움,0,가을
영덕회식당,413,30,12000,2023-11-17 00:00:00,Friday,회,맑음,0,가을
영덕회식당,154,25,12000,2023-11-18 00:00:00,Saturday,회,비,1,가을
영덕회식당,47,9,12000,2023-11-19 00:00:00,Sunday,회,눈,1,가을
영덕회식당,138,21,12000,2023-11-20 00:00:00,Monday,회,눈,0,가을
영덕회식당,256,24,12000,2023-11-21 00:00:00,Tuesday,회,비,0,가을
영덕회식당,160,28,12000,2023-11-22 00:00:00,Wednesday,회,눈,0,가을
영덕회식당,32,4,12000,2023-11-23 00:00:00,Thursday,회,비,0,가을
영덕회식당,191,24,12000,2023-11-24 00:00:00,Friday,회,맑음,0,가을
영덕회식당,212,27,12000,2023-11-25 00:00:00,Saturday,회,눈,1,가을
영덕회식당,16,2,12000,2023-11-26 00:00:00,Sunday,회,맑음,1,가을
영덕회식당,152,24,12000,2023-11-27 00:00:00,Monday,회,눈,0,가을
영덕회식당,179,9,12000,2023-11-28 00:00:00,Tuesday,회,더움,0,가을
영덕회식당,20,4,12000,2023-11-29 00:00:00,Wednesday,회,비,0,가을
영덕회식당,202,26,12000,2023-11-30 00:00:00,Thursday,회,흐림,0,가을
영덕회식당,229,27,12000,2023-12-01 00:00:00,Friday,회,맑음,0,겨울
영덕회식당,160,23,12000,2023-12-02 00:00:00,Saturday,회,눈,1,겨울
영덕회식당,89,16,12000,2023-12-03 00:00:00,Sunday,회,눈,1,겨울
영덕회식당,45,6,12000,2023-12-04 00:00:00,Monday,회,맑음,0,겨울
영덕회식당,10,2,12000,2023-12-05 00:00:00,Tuesday,회,맑음,0,겨울
영덕회식당,153,22,12000,2023-12-06 00:00:00,Wednesday,회,맑음,0,겨울
영덕회식당,164,11,12000,2023-12-07 00:00:00,Thursday,회,눈,0,겨울
영덕회식당,14,2,12000,2023-12-08 00:00:00,Friday,회,흐림,0,겨울
영덕회식당,100,19,12000,2023-12-09 00:00:00,Saturday,회,흐림,1,겨울
영덕회식당,83,5,12000,2023-12-10 00:00:00,Sunday,회,맑음,1,겨울
영덕회식당,84,9,12000,2023-12-11 00:00:00,Monday,회,비,0,겨울
영덕회식당,5,1,12000,2023-12-12 00:00:00,Tuesday,회,비,0,겨울
영덕회식당,460,29,12000,2023-12-13 00:00:00,Wednesday,회,흐림,0,겨울
영덕회식당,162,30,12000,2023-12-14 00:00:00,Thursday,회,비,0,겨울
영덕회식당,262,16,12000,2023-12-15 00:00:00,Friday,회,맑음,0,겨울
영덕회식당,348,25,12000,2023-12-16 00:00:00,Saturday,회,눈,1,겨울
영덕회식당,148,21,12000,2023-12-17 00:00:00,Sunday,회,더움,1,겨울
영덕회식당,131,8,12000,2023-12-18 00:00:00,Monday,회,흐림,0,겨울
영덕회식당,47,5,12000,2023-12-19 00:00:00,Tuesday,회,흐림,0,겨울
